,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1390,21316,8,"[2126.698677050103, 1060.052261212235, 60.2193188215425]",0.08892257528792363,0.01224019057987193
1,1456,8751,4,"[2106.538224202948, 1024.565649640041, 35.15506799222946]",-0.11419358894732477,-1e-10
2,1489,21058,8,"[2149.3146547630354, 721.8170766454554, 43.24750688574414]",0.04293084693855646,0.08821720806509202
3,1500,36171,14,"[2311.190843493406, 928.4619446517929, 63.064001548201595]",0.10470873474835654,-0.02465773203465804
4,1501,42725,16,"[2170.5984318314804, 1072.987758923347, 14.004681100058514]",0.05481826738899439,0.16713696870528763
5,1511,3242,2,"[2164.673658235657, 711.05367057372, 5.042566317088217]",0.19499099780608978,0.13916904651537954
6,1515,5007,2,"[2146.2097064110244, 1053.8394248052728, 37.900938685839826]",-0.02024557647640174,-0.05554581591354932
7,1533,103938,38,"[2232.122361407762, 832.5008755219458, 40.586801747195445]",0.10960292969800939,-0.06203748710276895
8,1574,6463,3,"[2254.5205013151785, 769.3861983598948, 3.7676001856722885]",0.07153725245885371,-1e-10
9,1603,9370,4,"[2360.4011739594453, 942.8991462113127, 3.421771611526147]",0.13783266571989253,0.04800487209815334
10,1613,5197,2,"[2316.455647488936, 915.4494900904368, 34.43698287473543]",-0.010560214076772345,0.1441585898733836
11,1648,63312,24,"[2453.593205079606, 744.8565674753602, 44.856835986858734]",0.027345830244240005,-0.10754858979305028
12,1649,8675,4,"[2516.0755043227664, 833.0972910662824, 67.60368876080692]",0.14912846257706397,1e-10
13,1724,5082,2,"[2503.8815426997244, 789.7837465564738, 38.61904761904762]",-0.42281023754269575,0.26005994353194567
14,1729,7145,3,"[2614.8012596221133, 1302.273058082575, 66.57452764170749]",0.06332083510486845,0.012418005418511565
15,1761,3380,2,"[2734.2059171597634, 741.2656804733728, 68.29585798816568]",0.15766116010509734,1e-10
