,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,536,7308,3,"[711.7286535303776, 375.83634373289544, 63.16584564860427]",0.3458015899929733,-0.10569924113267101
1,558,32611,12,"[755.1341265217258, 77.16969734138787, 59.52979056146699]",-0.0043551130397946934,-0.009948003939437379
2,562,3489,2,"[730.1676698194325, 549.4032674118658, 1.177128116938951]",0.09271650865148834,0.051640736735748594
3,587,60287,22,"[747.0225587605952, 482.4019440343689, 49.19113573407202]",0.14865534724306945,0.1444217788585405
4,623,39700,15,"[785.8566246851385, 573.1450629722922, 22.989571788413098]",0.13913679944231278,-0.010937372810593376
5,641,31019,12,"[803.3218350043521, 655.8673393726426, 53.70060285631387]",0.04700485929017481,0.15644216402525327
6,652,3582,2,"[843.0678391959799, 18.127582356225574, 1.6898380792853154]",-0.16509136179725384,0.028032421597263785
7,657,27383,10,"[821.3632910930139, 176.77792791147792, 58.18807289194025]",0.13461756832533048,0.23769543223339695
8,688,118278,44,"[983.480266828996, 156.8334855171714, 23.023909771893337]",-0.06662791932552381,-0.07272589332674967
9,689,27661,11,"[888.7452008242652, 308.16922743212467, 48.81197353674849]",0.01574093311779314,-0.09064893664026642
10,697,10581,4,"[903.1932709573764, 341.591342973254, 64.97911350533975]",0.09247445584485844,0.021519146328343158
11,745,39122,15,"[956.2869485200143, 430.8479627830888, 27.921808700986656]",0.03857226992523212,-0.03383825178416682
12,746,27782,11,"[948.6240731408826, 480.954250953855, 56.81703980994889]",0.09050817966588806,-0.04032620105092296
13,753,4004,2,"[958.1011488511489, 9.93131868131868, 65.12962037962038]",-0.3396065677163401,-0.10995869817005652
14,774,121738,45,"[1027.0512740475447, 640.5730913929915, 37.934227603542034]",-0.0020132690210989124,-0.3403480923174479
15,776,24214,9,"[1009.3102337490708, 130.279920707029, 60.180804493268354]",0.04995853412441824,-0.08605028467986696
16,835,35743,14,"[1072.8788573986515, 277.96944856335506, 56.31306829309236]",0.16781652819899928,-0.03740407861938735
17,838,6914,3,"[1126.9584900202487, 9.989875614694823, 49.40049175585768]",-0.4213667494995806,0.023931995965461434
18,858,195062,72,"[1232.6862741077196, 537.3494632475828, 45.43239072705089]",-0.06063081281727901,-1e-10
19,880,49570,19,"[1182.2086544280814, 59.57970546701634, 33.778131934637884]",-0.1187191314593956,0.0776268707160043
20,919,17689,7,"[1194.6687206738652, 92.84577986319181, 62.889253208208494]",0.253227880769707,-0.042869901881810536
21,938,86927,32,"[1308.3525486902804, 321.766562748053, 53.74281868694422]",-0.04150419112722861,-0.11847117103223154
22,1021,24296,9,"[1385.8011195258478, 95.94414718472177, 49.11421633190648]",0.07211596606051873,1e-10
