,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,529,29106,11,"[728.738370095513, 2061.2769532055245, 57.806569092283375]",0.11247523331261212,0.10384581186578073
1,604,63262,24,"[829.2200214978976, 1856.674702032816, 57.21226012456135]",0.06192934489933781,0.011711282476617022
2,659,149692,55,"[898.313503727654, 2010.284484140769, 27.67388370788018]",0.1404306163941594,0.20210030226566997
3,730,50890,19,"[996.0696600510905, 1717.8945175869521, 60.03531145608174]",0.21442702130649902,-0.03421332914497963
4,739,3863,2,"[912.8097333678488, 1984.6958322547243, 59.50556562257313]",0.15170353619538599,0.10762930851001626
5,782,42900,16,"[1012.4674592074592, 1776.1455244755246, 27.291585081585083]",0.14105594105154187,0.6352561774609518
6,815,103356,38,"[1069.7134273772203, 1866.0794632145207, 25.14511010488022]",0.1579517720714642,0.32502782144004416
7,836,22272,9,"[1161.3858656609195, 2065.1811242816093, 60.11260775862069]",0.19113696864545293,-0.1627582771672171
8,870,4972,2,"[1136.1019710378118, 2005.6729686242961, 2.7805711987127917]",0.23608281974594844,0.0742025408100875
9,878,73462,27,"[1148.9107429691542, 1972.0664289020174, 37.45552802809616]",0.2211882186514359,0.1367520491031178
10,884,37425,14,"[1170.7174081496325, 1577.1906479625918, 60.74658650634603]",0.21925306703606812,0.014592291036211456
11,891,6942,3,"[1166.0508498991644, 2075.855373091328, 3.419043503313166]",0.25755734024199967,0.06892277186206587
12,926,169855,62,"[1247.4022018780724, 1722.1236230902828, 31.236254452326985]",0.2484611138572661,0.06126007352649803
13,949,6463,3,"[1359.0351230078911, 1975.4029088658517, 67.22172365774408]",0.21029718450921897,0.025635239147492998
14,977,15935,6,"[1358.7187323501726, 1475.3906495136491, 64.73542516473172]",0.1520236826639132,-0.03938227613370566
15,996,6443,3,"[1321.1826788762999, 1871.853639608878, 1.8806456619587149]",0.019709373770387395,0.05271597477695098
16,1002,91495,34,"[1356.514989890158, 1878.2097819552982, 34.89278102628559]",0.26228483707166705,0.016099432431686617
17,1039,31477,12,"[1380.2618737490866, 1526.198462369349, 31.088890300854594]",0.28956267974828176,0.2765727652334195
