n,a,e
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.02414812037993266,0.050747214325764546
4.0,0.0502495793091116,0.06204528138750641
5.0,0.07079278497860722,0.07954019715122819
6.0,0.0,0.0
7.0,-0.2331001728443833,0.1268415167960299
8.0,0.0,0.0
9.0,-0.088610206374334,-0.0342250659477714
10.0,0.0,0.0
11.0,-0.088610206374334,-0.0342250659477714
12.0,-0.009801082625134757,-0.058788326660872074
13.0,-0.0842872576436354,-0.0397151886904441
14.0,-0.008210042061836368,0.02261502692669678
15.0,0.0,0.0
16.0,-0.0842872576436354,-0.0397151886904441
17.0,0.0,0.0
18.0,-0.014412515509298273,0.003468000706253227
19.0,-0.0029553353328846004,0.038836298709996706
20.0,-0.0029553353328845996,0.03883629870999669
21.0,-0.002955335332884601,0.03883629870999671
22.0,-0.026334954496663905,-0.0178296910623252
23.0,-0.026334954496663898,-0.0178296910623252
24.0,0.0,0.0
25.0,0.0,0.0
26.0,-0.026334954496663905,-0.0178296910623252
27.0,0.0,0.0
28.0,0.0,0.0
29.0,0.0,0.0
30.0,0.0,0.0
31.0,0.07079278497860722,0.0795401971512282
32.0,0.07079278497860722,0.07954019715122819
33.0,-0.028619797224229093,-0.27082234064389066
34.0,-0.06457993952741449,-0.25229821630089155
35.0,0.07079278497860722,0.0795401971512282
36.0,-0.028619797224229103,-0.2708223406438907
37.0,-0.028619797224229096,-0.2708223406438907
38.0,-0.0645799395274145,-0.2522982163008916
39.0,-0.21920904850647502,0.09558902520954686
40.0,-0.2331001728443832,0.12684151679602987
41.0,-0.19597092944715436,0.04330750337439918
42.0,0.11833913060545709,0.06591379274579821
43.0,-0.0369946252332249,0.2914140373682252
44.0,0.0,0.0
45.0,0.11833913060545713,0.0659137927457982
46.0,0.1183391306054571,0.0659137927457982
47.0,0.0,0.0
48.0,0.0,0.0
49.0,-0.0263349544966639,-0.0178296910623252
50.0,0.039684349177064794,0.5888937019752454
51.0,0.1390622868614659,-0.0589294258630255
52.0,-0.026334954496663905,-0.017829691062325202
53.0,0.031243781806425355,0.5113241217266367
54.0,0.03968434917706481,0.5888937019752455
55.0,0.0,0.0
56.0,0.0,0.0
57.0,0.0,0.0
58.0,0.12994898135387484,-0.02889125665888901
59.0,0.0,0.0
60.0,0.0,0.0
61.0,0.13527909455953613,-0.03866118710194889
62.0,0.0787237740391137,0.06500294278606432
63.0,0.1199742632307019,0.1911544457808193
64.0,0.11997426323070189,0.19115444578081933
65.0,0.0023192203641079,0.20370696054414378
66.0,0.05180806555809966,0.06256036290220945
67.0,0.1199742632307019,0.1911544457808193
68.0,0.0023192203641079,0.20370696054414383
69.0,0.0023192203641079,0.20370696054414383
70.0,0.04912988959084416,0.17361418698523717
71.0,0.05559891142794314,0.10606343634126819
72.0,-0.1416561600402555,-0.0902127675498619
73.0,0.05187379834618527,0.15893602066657245
74.0,0.047285993816874,0.1834778563918583
75.0,0.05668412705550051,0.10486181584915738
76.0,-0.21970950643874038,0.09505702457545011
77.0,-0.11578032946126188,-0.2042646322832362
78.0,0.0,0.0
79.0,0.12518166139480014,-0.07268970183711873
80.0,-0.0029553353328846,0.038836298709996706
81.0,-0.08861020637433399,-0.03422506594777141
82.0,-0.0029553353328846,0.038836298709996706
83.0,-0.08861020637433402,-0.0342250659477714
84.0,0.14099657498659793,-0.0693123113695669
85.0,0.08118294221216033,-0.08208595012449542
86.0,-0.08861020637433402,-0.0342250659477714
87.0,-0.088610206374334,-0.0342250659477714
88.0,-0.088610206374334,-0.03422506594777141
89.0,-0.0029553353328846004,0.03883629870999672
90.0,-0.0029553353328845996,0.03883629870999669
91.0,-0.0029553353328846,0.038836298709996706
92.0,-0.0029553353328846004,0.038836298709996706
93.0,-0.002955335332884599,0.038836298709996685
94.0,0.0,0.0
95.0,0.1409965749865979,-0.0693123113695669
96.0,-0.11578032946126189,-0.20426463228323619
97.0,0.056391699654101964,-0.09746425552675064
98.0,0.09104941406066917,-0.07997889289803008
99.0,0.0,0.0
100.0,0.0,0.0
101.0,0.0,0.0
102.0,0.12373230171912822,-0.1397271460850671
103.0,-0.0029553353328845996,0.03883629870999669
104.0,-0.026334954496663898,-0.0178296910623252
105.0,0.0,0.0
106.0,0.1409965749865979,-0.0693123113695669
107.0,0.0,0.0
108.0,0.0,0.0
109.0,0.0,0.0
110.0,0.11833913060545709,0.06591379274579821
111.0,0.0,0.0
112.0,0.11833913060545707,0.06591379274579819
113.0,-0.06457993952741449,-0.25229821630089155
114.0,0.07181883497015208,0.07924613938631174
115.0,0.0,0.0
116.0,0.07079278497860719,0.07954019715122819
117.0,0.07079278497860722,0.07954019715122823
118.0,0.0707927849786072,0.0795401971512282
119.0,0.1183391306054571,0.06591379274579819
120.0,0.1051302883438843,0.06969934185605589
121.0,0.1183391306054571,0.0659137927457982
122.0,-0.0645799395274145,-0.2522982163008916
123.0,-0.06457993952741446,-0.25229821630089155
124.0,-0.07908659174270331,-0.21966089945900563
125.0,-0.23310017284438334,0.1268415167960299
126.0,0.0,0.0
127.0,0.0,0.0
128.0,0.10466296503659843,0.06983327299817005
129.0,0.11444286419287228,0.06703043170320303
130.0,0.022897385571950903,0.0029598340677974354
131.0,0.11833913060545707,0.06591379274579819
132.0,-0.028619797224229103,-0.2708223406438907
133.0,0.0,0.0
134.0,-0.036994625233224894,0.29141403736822513
135.0,0.0,0.0
136.0,0.0,0.0
137.0,-0.03699462523322491,0.29141403736822524
138.0,0.11833913060545712,0.0659137927457982
139.0,0.11833913060545716,0.0659137927457982
140.0,0.0,0.0
141.0,-0.0369946252332249,0.2914140373682252
142.0,0.0,0.0
143.0,0.4869411474524786,0.1462820771548763
144.0,0.0,0.0
145.0,-0.088610206374334,-0.0342250659477714
146.0,0.23986768363135233,0.15901744619578853
147.0,-0.0263349544966639,-0.0178296910623252
148.0,0.10740236467120488,0.012435985036851024
149.0,-0.088610206374334,-0.0342250659477714
150.0,0.0,0.0
151.0,0.0,0.0
152.0,-0.026334954496663898,-0.0178296910623252
153.0,0.0,0.0
154.0,-0.0263349544966639,-0.0178296910623252
155.0,0.0707927849786072,0.0795401971512282
156.0,0.0707927849786072,0.0795401971512282
157.0,0.1240660256323372,-0.018107983212093087
158.0,0.23986768363135233,0.15901744619578853
159.0,0.2398676836313523,0.15901744619578853
160.0,0.14708952198278907,0.014897598040791599
161.0,-0.0263349544966639,-0.0178296910623252
162.0,0.0,0.0
163.0,0.0396843491770648,0.5888937019752454
164.0,-0.0263349544966639,-0.017829691062325202
165.0,-0.026334954496663905,-0.0178296910623252
166.0,0.1470895219827891,0.014897598040791602
167.0,0.039684349177064794,0.5888937019752455
168.0,0.03968434917706481,0.5888937019752455
169.0,0.0,0.0
170.0,-0.44602598734572557,-0.2058085900383214
171.0,0.0,0.0
172.0,0.0,0.0
173.0,0.1352790945595361,-0.03866118710194891
174.0,0.13527909455953607,-0.03866118710194889
175.0,0.13527909455953607,-0.03866118710194889
176.0,0.0809985711287431,0.1209884776794297
177.0,-0.005850960145600563,0.06267390651385663
178.0,0.04847588289397391,0.0464425333129867
179.0,-0.19009643173169855,0.12883790469151826
180.0,0.04563164788198828,0.13511610079055175
181.0,-0.19506118461620472,0.03870089240944564
182.0,0.010500264372803962,0.03662181395476046
183.0,0.007039522796452527,0.05864207587175382
184.0,0.0662808440447191,0.04866083375504429
185.0,0.010310621296013888,0.06512407362681019
186.0,-0.0029553353328846,0.0388362987099967
187.0,0.059786160926150286,0.06519713268396997
188.0,-0.18444215217870735,0.01717766578594207
189.0,-0.2277637568290263,0.1147004889365436
190.0,-0.21529521957619427,0.08457913929388709
191.0,-0.2331001728443833,0.1268415167960299
192.0,-0.23310017284438328,0.12684151679602987
193.0,-0.02982382643308236,0.13627833384762617
194.0,0.049030953277772925,0.13288129555420283
195.0,-0.2045416185072267,0.07638884093131974
196.0,0.10466660120324582,0.18411510512581408
197.0,0.11997426323070186,0.1911544457808192
198.0,0.059991103647887796,0.16357074990945583
199.0,0.0809075884259492,0.17127048405972156
200.0,0.0163707641560961,0.13842285241980384
201.0,0.08798695334667755,0.11245788752141145
202.0,-0.03222505406649979,0.1361668602488733
203.0,0.016674493788921822,-0.033849921559949994
204.0,0.07688903828978225,0.021520264141127315
205.0,0.06249821508706723,0.09456902543189544
206.0,-0.1416561600402555,-0.0902127675498619
207.0,-0.031162385757164696,-0.1806784512439346
208.0,-0.1372208003253499,0.0044089728039212565
209.0,0.03980047887794656,0.21866305346456322
210.0,0.0,0.0
211.0,0.11791154928508422,0.056510484312797496
212.0,-0.0369946252332249,0.29141403736822524
213.0,0.11076172736233442,-0.10072739671066969
214.0,0.14708952198278913,0.014897598040791604
215.0,-0.0263349544966639,-0.0178296910623252
216.0,0.0,0.0
217.0,-0.026334954496663916,-0.017829691062325202
218.0,0.0,0.0
219.0,0.12996229155142458,0.045289049446664204
220.0,0.0,0.0
221.0,0.0,0.0
222.0,0.0,0.0
223.0,-0.026334954496663912,-0.0178296910623252
224.0,-0.0263349544966639,-0.0178296910623252
225.0,-0.026334954496663898,-0.0178296910623252
226.0,-0.0263349544966639,-0.0178296910623252
227.0,0.06495015175897859,0.06690383764964611
228.0,0.0,0.0
229.0,0.07030388360892786,0.0686732522417713
230.0,0.1183391306054571,0.06591379274579821
231.0,0.1183391306054571,0.06591379274579821
232.0,0.1457346958849967,0.017301672165879765
233.0,0.0,0.0
234.0,0.0,0.0
235.0,0.0023192203641078995,0.2037069605441438
236.0,-0.02633495449666391,-0.0178296910623252
237.0,-0.02633495449666391,-0.017829691062325202
238.0,-0.026334954496663912,-0.017829691062325202
239.0,0.0,0.0
240.0,0.0,0.0
241.0,-0.026334954496663905,-0.017829691062325195
242.0,-0.018900749537793256,-0.01708060190790157
243.0,0.0,0.0
244.0,0.0,0.0
245.0,0.11833913060545709,0.06591379274579821
246.0,-0.0369946252332249,0.2914140373682252
247.0,0.11930004481175563,0.06420869643597955
248.0,-0.03699462523322491,0.2914140373682252
249.0,0.0,0.0
250.0,-0.036994625233224894,0.2914140373682252
251.0,0.0,0.0
252.0,-0.0013747416121067907,0.11060043488718684
253.0,0.05017894517318948,0.3961999386946802
254.0,-0.022166398521629365,-0.0029234117359945044
255.0,0.0644830171179813,0.3435668238026837
256.0,0.14708952198278916,0.014897598040791602
257.0,0.07630765054213318,0.2247569992568246
258.0,0.14469450091665248,0.019147448396879443
259.0,0.1199742632307019,0.1911544457808193
260.0,0.07514073185890986,0.07027183620400212
261.0,0.0,0.0
262.0,0.0023192203641079,0.2037069605441438
263.0,0.0,0.0
264.0,0.0,0.0
265.0,0.0,0.0
266.0,0.1794348169884248,-0.009182382989263355
267.0,0.12370209082282634,-0.05954049084881713
268.0,0.14051832097458053,-0.0010171361587333432
269.0,0.1107617273623344,-0.1007273967106697
270.0,-0.020761060424585157,-0.009349596616116472
271.0,0.0,0.0
272.0,0.0,0.0
273.0,0.0,0.0
274.0,0.0,0.0
275.0,0.09104805034285211,-0.048407821669804264
276.0,-0.0369946252332249,0.29141403736822524
277.0,0.12780029262143647,0.031124507741366263
278.0,0.0,0.0
279.0,0.0,0.0
280.0,0.0,0.0
281.0,0.0,0.0
282.0,-0.0360262157269483,-0.37920242054646786
283.0,0.06967398013450488,-0.26695566031351853
284.0,0.07807330732801449,-0.1672786738866973
285.0,0.0,0.0
286.0,0.11191471994680818,0.007615600428796299
287.0,0.13527024735401053,-0.04869710994921772
288.0,-0.0842872576436354,-0.0397151886904441
289.0,-0.041051742666134726,-0.17258163818935884
290.0,-0.08112089792232556,-0.0891432242268752
291.0,0.0,0.0
292.0,0.08450636037253677,0.05440364328178222
293.0,-0.1416561600402555,-0.09021276754986189
294.0,0.037560056547206545,-0.1618914185816246
295.0,0.0,0.0
296.0,0.0811829422121603,-0.0820859501244954
297.0,0.0,0.0
298.0,0.026305085053417294,-0.06803377277950262
299.0,0.0,0.0
300.0,-0.012063154315069623,0.010720475185704
301.0,-0.011727809958117648,0.011755682712156969
302.0,0.05132505063465147,-0.018715307325606608
303.0,0.07079278497860722,0.0795401971512282
304.0,0.0707927849786072,0.07954019715122819
305.0,0.11693475616659932,-0.005036589798351709
306.0,-0.11185527107182931,-0.1508031150727708
307.0,-0.08742171524763624,-0.20426369354862847
308.0,-0.14165616004025555,-0.09021276754986195
309.0,-0.062173652972333966,-0.04537766005260593
310.0,-0.08428725764363537,-0.03971518869044408
311.0,-0.032577377338270826,-0.08049018265162722
312.0,0.0,0.0
313.0,0.12373230171912822,-0.1397271460850671
314.0,-0.07510230278772458,-0.15369101738996485
315.0,-0.0842872576436354,-0.0397151886904441
316.0,0.0,0.0
317.0,0.03669814502917474,-0.11773065021630212
318.0,0.016091401110227957,-0.2376827705530999
319.0,0.07220711511113885,0.031592625557713756
320.0,0.07112411780383555,0.06830759735468657
321.0,0.0,0.0
322.0,-0.016774187788237794,-0.26204247298667255
323.0,0.0787794819957357,-0.1912188839262582
324.0,-0.1416561600402555,-0.0902127675498619
325.0,0.11540353711635287,-0.2373540207939389
326.0,0.3251987824819569,-0.24914193200484194
327.0,-0.03602621572694831,-0.37920242054646786
328.0,0.13527909455953613,-0.038661187101948914
329.0,0.1352790945595361,-0.038661187101948886
330.0,0.01878055270061405,-0.27025095552639755
331.0,0.12084959678345615,-0.012212369945334837
332.0,0.06276193583177325,-0.07225290706846328
333.0,-0.003886704959664716,-0.12624212686700037
334.0,0.07582509331923121,-0.2722186512350622
335.0,-0.03116238575716472,-0.18067845124393467
336.0,-0.10733606679424935,-0.11831200409136737
337.0,-0.008189058436542131,-0.20033479790754524
338.0,-0.1339359237332973,-0.09653363458803002
339.0,0.13287934747195235,-0.14725688800426168
340.0,0.08451270559424914,-0.2145852599404933
341.0,0.1351850132928261,-0.1453832849828404
342.0,-0.0360262157269483,-0.3792024205464678
343.0,-0.040538565985828744,-0.34746076645626794
344.0,0.07582509331923121,-0.27221865123506217
345.0,0.0,0.0
346.0,0.07582509331923118,-0.2722186512350621
347.0,0.0,0.0
348.0,0.0787794819957357,-0.1912188839262582
349.0,0.08389009668052474,-0.18706595637359433
350.0,0.11434007630619836,-0.09447993252055989
351.0,0.0,0.0
352.0,0.0,0.0
353.0,0.0,0.0
354.0,0.0,0.0
355.0,0.0,0.0
356.0,0.0,0.0
357.0,0.0,0.0
358.0,0.0,0.0
359.0,0.0023192203641079004,0.20370696054414386
360.0,0.009566667331042186,0.19912916355283472
361.0,-0.0369946252332249,0.29141403736822524
362.0,0.11175308345656952,-0.10254000649250203
