ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
1119,52397,20,"[2100.161341624142, 2743.095567069524, 140.8665798681012]",-0.0474465564217798,-0.0604257846113432
1129,65529,25,"[2184.389066476755, 2685.6162964449604, 185.23872471951094]",-0.0312154090152249,0.1576558362688312
1148,18851,7,"[2131.9424830185335, 2734.719612672374, 164.25128640390432]",0.0857169356696724,-0.0269121085944615
1156,24418,9,"[2090.5628314062433, 2802.1469793619763, 122.31501351462036]",-0.0649832556601694,0.0345532835613521
1200,57090,21,"[2070.998273194784, 2930.9646518970485, 178.76558066211246]",0.1511679467862091,0.0995801114534988
1229,50407,19,"[2334.0104855942827, 2726.5089835504223, 142.64056521386152]",-0.2422749657931571,-0.0694526010283532
1241,20361,8,"[2406.2200710879997, 2641.109159345796, 173.8627768773636]",0.0420904900368638,-0.0106199532751878
1266,19173,7,"[2373.4551569823475, 2733.0021369673586, 168.59182183278568]",-0.0181906276396146,0.0101459695681999
1268,22294,9,"[2325.750129540501, 2789.3586645282203, 125.61429084058491]",-0.1172265010742787,0.0104995157489514
1272,42250,16,"[2436.281755517325, 2679.8165941312354, 197.4040946745562]",0.062001519272061,-0.0748785275027554
1315,126363,47,"[2267.149487535186, 3030.369834235484, 169.28849425860417]",0.0803876086451336,-0.0230516110105859
1332,21380,9,"[2176.7192571147707, 3079.8512716499317, 137.73464099661334]",0.0746518928707361,-0.0159552547962693
1339,139830,52,"[2516.214210048479, 3011.5675333125782, 168.79160237152476]",0.0239780093848168,-0.048486941026643
1344,41198,16,"[2631.663827553166, 2664.4872775163326, 172.15517743579784]",0.0348650727310789,-0.0535552901455352
1380,83876,31,"[2223.6466629329784, 3188.9742841981124, 100.9266774762745]",0.0192469020664397,-0.0031298750489042
1408,32277,12,"[2588.4211710539676, 2831.2816086746443, 183.7795643956997]",0.0238618726668465,-0.0110155180260656
1416,22235,9,"[2396.374080880686, 3080.8143291140536, 137.59150189036313]",-0.113301187296522,0.0170048183422976
1420,14606,6,"[2201.1452895382877, 3241.7442691900824, 159.60838011775982]",0.1299251631529691,0.1109496605614962
1423,28200,11,"[2208.253614511264, 3256.9420341090995, 186.6408865248227]",0.069110168869322,0.0262214501921121
1431,48866,19,"[2809.5254859225934, 2749.1324863245045, 149.99626113778052]",0.1606075695580405,-0.1926760632544993
1433,98266,38,"[2927.566814547958, 2628.708755292503, 198.29867384773186]",-0.0570923261759337,0.1289622950362562
1435,33207,13,"[2457.61845317116, 3112.442742788168, 157.1802026044482]",0.0887746882030497,-0.0238475123302301
1436,39950,15,"[2866.0231616772508, 2653.069685037493, 172.42978723404255]",-0.0264169181944238,-0.0873841378735652
1443,21050,8,"[2796.6239192925314, 2738.8460204411276, 127.8667458432304]",-0.0366586290249371,0.0162498687293249
1478,78318,30,"[2460.6687073359717, 3159.8803217439154, 102.66793363681846]",0.0741766011743227,-0.170652406477386
1480,19121,8,"[2601.5112679983686, 3003.8783520150137, 131.50440590847302]",0.0590568396872685,-0.0943809116738878
1481,63830,25,"[2152.203639329114, 3470.2821944520515, 125.9496535028655]",0.146951361901649,-0.1392786497939798
1487,22989,9,"[2250.6853251248913, 3354.301676745544, 161.93304753042133]",0.2703855456092795,-0.1210052258248546
1496,32720,12,"[2807.8637660061017, 2831.921924341326, 173.88630806845964]",0.0152203943124265,-0.0956312696644963
1502,90776,34,"[2748.4321331257142, 2998.0043841084225, 164.26188640169207]",0.1014317039009437,0.032315094819272
1514,15396,6,"[2428.952520079281, 3249.8566065021955, 161.26513380098726]",0.1195573058487511,0.1278268684629685
1519,28424,11,"[2447.713728003183, 3264.9844271166257, 184.04738952997468]",0.120794503672157,0.026495845506252
1532,31665,12,"[2683.484932853557, 3088.6912917797076, 151.98484130743722]",0.0246639369282692,0.0103703815596095
1536,23286,9,"[3031.3720673400767, 2716.8540779435953, 125.71025508889461]",-0.0434361164325997,-0.0163693493502172
1565,27055,10,"[2383.722816007764, 3418.38452414349, 102.65433376455368]",-0.1413751553907967,0.2705897634347782
1571,22514,9,"[2798.357916271223, 3041.2689158187395, 113.43883805632052]",-0.0580036106516058,0.0927200676877057
1575,92235,34,"[2952.0973689698358, 2963.8168898421463, 141.64338164199125]",0.109725770333044,0.0276251791057572
1580,21827,8,"[2486.1919769344972, 3369.3907835625687, 153.55811609474503]",0.1055007329932923,0.10079416005599
1587,32603,12,"[3019.6010958904208, 2846.21751818962, 157.47845290310707]",0.051106633330312,-0.012742062758914
1590,81364,30,"[2366.8533727711338, 3534.6449515088834, 104.76170050636645]",-0.057214406298706,-0.1939858316560717
1591,33244,13,"[3043.0772384777715, 2882.016506877604, 174.55940921670077]",0.0132716491792054,-0.0900385280095704
1608,14635,6,"[2649.970079112578, 3269.756281607184, 157.7851725316023]",0.061246432344093,0.1157590946230941
1614,21745,8,"[2457.8721623884203, 3458.144902692552, 198.32306277305128]",0.068801376407652,-0.0097819089759599
1617,17820,8,"[2688.505742389827, 3225.522781732463, 178.02445970202774]",-0.1624288808916561,0.2301417105386683
1621,33343,13,"[2877.8800727877315, 3104.7686252628364, 132.5933779204031]",0.012824048333781,0.0191319764438274
1655,11466,5,"[2666.0262628465316, 3332.1634058399504, 181.35138670852956]",-0.0246700991785585,0.0866916706137935
1670,21177,9,"[2700.1880162307293, 3367.6971306554924, 139.04065780985914]",-0.0538370122373404,-0.0017514133199646
1692,16394,6,"[2934.884166814977, 3158.9761476587364, 195.97029401000367]",-0.2131730494328112,-0.0854760502354912
1695,16527,7,"[2899.9662897302355, 3213.3205591773312, 162.40140376353844]",0.0079395131403901,0.0424835700058995
1701,15187,7,"[2864.5037787013043, 3257.0403047011896, 141.8099284889938]",-0.0299582706027922,0.0450404189603255
1707,48474,18,"[2628.282142365777, 3548.328505856174, 180.1743821430045]",0.1617688331059736,0.2266970650117791
1739,12186,5,"[2882.666045020266, 3322.0084071476513, 169.35967503692763]",-0.0502078537555025,0.0192923855480259
1747,21457,8,"[2908.097423610916, 3323.9476404530997, 117.56974413944167]",-0.0913209110585712,0.0163985146323951
1810,22013,9,"[2867.195847225645, 3527.6096228149167, 181.3166765093354]",-0.0300520243714463,0.0407707772455658
1842,61336,25,"[2978.0801294001476, 3530.9216571019483, 144.4810781617677]",-0.1105764187375575,-0.072446862089811
