,sig_xx,sig_yy,sig_zz,sig_xy,sig_xz,sig_yz,eps_xx,eps_yy,eps_zz,eps_xy,eps_xz,eps_yz,Azimuth,Elevation
0,-1.232043527015563e-15,1.0022410253462471e-16,1.0022410253462454e-16,-3.174484384273377e-16,-1.544426501735655e-16,2.6682897789310637e-16,-4.440892098500626e-16,2.220446049250313e-16,2.220446049250313e-16,-1.5872421921366922e-16,-7.722132508678294e-17,1.33414488946553e-16,0.0,0.0
1,-1.9981440964258513e-15,-1.6636478549426564e-15,-1.3653103045894054e-15,-7.918117863739037e-16,3.5024080662681265e-17,1.9984064934846429e-16,-2.220446049250313e-16,0.0,0.0,-2.8565598580566347e-16,-4.073524594003663e-17,0.0,-0.108440474771096,0.2117231359587512
2,-9.573248614641124e-17,-3.7189180017936097e-16,-1.0081646341819042e-16,-4.79040996449736e-16,-2.887745565184704e-16,1.7394702771237335e-16,-1.1102230246251565e-16,2.220446049250313e-16,-4.440892098500626e-16,2.4766275397764452e-17,2.1448695686405026e-16,-3.029326057294591e-16,0.0,0.0
3,7.268676518371569e-16,1.2348407005436612e-16,-2.2525739006789986e-17,-6.517356945359071e-16,4.023858260820809e-16,-5.197432696837857e-17,0.0,0.0,0.0,-6.866308633496865e-16,2.438271129602164e-16,2.711709361697228e-31,-0.1084404747710961,0.2117231359587513
4,-6.296276151910853e-16,-2.358407164512246e-16,-1.3246760631739483e-17,-5.644865943782172e-16,1.5817860315350543e-17,8.387980247486209e-17,-3.3306690738754696e-16,0.0,0.0,-2.549030468673294e-16,9.13082553713696e-18,5.328293162574583e-17,0.0,0.0
5,-3.439345174135281e-16,-8.842800571091098e-16,-9.174239270597232e-16,-2.414688648093066e-16,-5.2408108830310705e-17,3.8843762549858227e-16,2.220446049250313e-16,0.0,0.0,-1.6592318995605646e-16,-7.858284402920289e-17,0.0,-0.1084404747710961,0.2117231359587513
6,-1.1514972027395753e-15,-1.439735234359305e-15,-7.091423951361837e-16,-5.014185007725905e-16,-3.770131545843324e-17,1.6340018104823556e-16,-2.220446049250313e-16,0.0,0.0,-1.781896560618227e-16,-6.973718616549154e-17,6.337445320072861e-18,0.0,0.0
7,-4.817895233027462e-16,-7.044259183343933e-17,-1.421875769866794e-16,-2.717464447011679e-16,-4.493737042138541e-17,-4.517727066162143e-17,-1.1102230246251565e-16,0.0,0.0,-1.6986114868883525e-16,1.1525494685866544e-17,0.0,-0.1384048293933841,-0.0948473619501822
8,-8.858144527569566e-16,1.2378744398784026e-16,-2.197547816162865e-16,-2.724871943038545e-16,-8.104620913829406e-17,1.466358819725171e-16,-3.3306690738754696e-16,2.220446049250313e-16,-1.1102230246251565e-16,-7.884029831438168e-17,6.6315593770608e-17,-4.908008698982928e-17,0.0,0.0
9,-1.0555223883340058e-15,-2.023918214293795e-15,-8.33742364361284e-16,-8.341738783745655e-16,-8.847206800967706e-17,6.153466741280197e-17,-1.1102230246251565e-16,0.0,0.0,-2.474486709231895e-16,-5.682132952806918e-17,0.0,-0.1084404747710961,0.2117231359587513
10,-1.1148840863097172e-16,6.997745020376846e-16,3.8191583049002645e-16,-9.143443906791264e-16,8.641019296607125e-16,2.800207793932451e-16,2.220446049250313e-16,0.0,0.0,-5.946031358580534e-16,4.428858414470034e-16,1.581654605351446e-16,-0.1321104739643198,-0.0304487222254765
11,-5.343178716658442e-16,1.0058373417262808e-15,1.0097099162659039e-16,-7.352126886277178e-16,1.1106479165979766e-16,-7.854259106562436e-17,-3.3306690738754696e-16,0.0,0.0,-2.674978997851467e-16,-4.074010148275986e-17,-8.061284536189297e-18,-0.115143521066116,0.1431431092545421
12,-7.269362872401908e-16,-6.045451118503188e-16,-6.258315457750786e-16,-7.294466469617427e-16,1.6058987112504375e-16,1.4718003973415678e-16,-2.220446049250313e-16,0.0,0.0,-2.79170965613055e-16,3.9868514215527e-18,0.0,-0.1039675570629125,0.1769140369839647
13,1.5324611019807048e-15,2.1926426764567816e-16,1.5854215644210623e-16,-9.102566139939528e-16,1.0817117288182823e-15,-1.0154486881319071e-16,-1.1102230246251565e-16,0.0,0.0,-7.594648612305956e-16,2.7935834483389485e-16,-9.115745035929407e-64,-0.0899404883844328,0.0264186498829301
14,3.1603260316971624e-16,-9.907423328698972e-17,-9.413891995022353e-16,-2.9465847904306746e-16,-8.206388656320153e-17,-4.090448960024353e-16,0.0,0.0,-3.3306690738754696e-16,2.9166050418216825e-17,4.572701527163106e-16,-2.37359469313197e-16,-0.1384048293933841,-0.0948473619501823
15,-1.2075657556625473e-16,-6.948399036635912e-16,4.9617560121239945e-16,-4.1666033380447833e-16,-1.5462380834695454e-16,7.72159084092854e-17,0.0,-5.551115123125783e-16,2.220446049250313e-16,-1.2152688841793765e-16,-8.39851446667279e-17,1.683225816014172e-16,0.0,0.0
16,-6.24695845570511e-16,-9.013437337184488e-17,-1.0966728584908319e-16,-3.8849166078163827e-16,3.144536512959185e-17,-1.5831642131351625e-16,-2.220446049250313e-16,0.0,-2.220446049250313e-16,-1.8480356165215684e-16,5.140697828186642e-17,-1.0607551496664996e-16,-0.1370550095418656,-0.0810371214432972
17,-3.0753798343295634e-16,-1.1322807986599714e-15,-2.0395630022284162e-17,-5.589670057484892e-17,-1.3417196393116014e-16,-4.852560290172816e-16,-1.1102230246251565e-16,0.0,-4.440892098500626e-16,-1.1990089248374032e-16,2.7404418274223024e-16,-2.7686048767785583e-16,-0.1384048293933841,-0.0948473619501823
18,-1.6447825656717228e-16,1.4040667621889714e-15,1.4527973303115122e-15,-1.3631962781454328e-16,-9.98952772890207e-17,-1.2439590148067667e-15,0.0,2.220446049250313e-16,8.881784197001252e-16,1.0218055901769483e-16,-4.622315400927011e-16,-5.315292774623174e-16,0.0,0.0
19,-9.398106114698985e-17,-4.3763031484485627e-16,3.5008677685773196e-16,-4.981543410873228e-16,-1.9454890209436016e-16,4.337674264669003e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.081182407433909e-16,-1.912596382590608e-16,4.7285998726845656e-17,0.0,0.0
20,-8.454057546684348e-16,-6.955233047861452e-16,-7.169501746904178e-16,-4.741364057021273e-16,3.2136888351390664e-18,1.143078725738191e-17,-2.220446049250313e-16,0.0,0.0,-1.968108663247677e-16,-6.317652751894472e-17,-2.5351892277362997e-17,0.0,0.0
21,-7.084178990900156e-17,-5.092611137793719e-16,-1.8790099015265775e-16,-6.297174414297068e-16,4.998515631971741e-16,3.3770865169780825e-16,0.0,-2.220446049250313e-16,0.0,-1.886506885561432e-16,1.3084492539614748e-16,1.0088288126254502e-16,-0.062366343244865,0.0427279747773152
22,3.3066365578788865e-16,5.710651371682469e-16,5.057695414406721e-16,-7.370210002800865e-16,6.421198138884451e-16,-8.415068052719786e-17,-2.220446049250313e-16,0.0,0.0,-3.2792388568509143e-16,2.821782145208571e-16,0.0,-0.0527073021999656,0.007299608703577
23,-3.688347548334656e-16,5.979634571961318e-17,3.3056276868134654e-17,-4.701408890203226e-16,2.0855460349725754e-16,1.5281809675719352e-19,-2.220446049250313e-16,0.0,0.0,-2.3595223944178014e-16,1.191941401240182e-16,0.0,-0.1084404747710961,0.2117231359587512
24,4.0421563083616494e-16,1.9261884874614483e-16,-2.5797582123300135e-16,-5.001659820060096e-16,-9.593085704339135e-17,1.677391887923842e-16,0.0,0.0,-2.220446049250313e-16,-2.4325450732415545e-16,-1.1883452930321984e-16,6.778718861077938e-17,-0.1109096129311005,0.1185072739311115
25,-2.829647253092968e-16,2.903945656419201e-16,1.8475532721775567e-16,-7.520055920648563e-16,4.592378931989065e-16,2.7578416669638942e-17,-1.1102230246251565e-16,0.0,0.0,-5.072773745173891e-16,2.6300266374053667e-16,0.0,-0.1143967187419713,-0.0131392978999761
26,-7.758792347906615e-16,4.383215731862086e-16,-1.0766945529657793e-15,-9.829549812397837e-16,-5.001865170217987e-16,-7.009307822343977e-16,-1.1102230246251565e-16,4.440892098500626e-16,2.220446049250313e-16,-5.58340346158347e-16,2.4893425461155637e-16,-3.488772076079475e-16,0.0,0.0
27,-4.735969577272671e-16,1.1385910463680468e-15,2.236008793625996e-16,-4.365908090440682e-16,-1.4732725659521568e-16,-5.758398121105555e-16,-1.1102230246251565e-16,4.440892098500626e-16,0.0,-2.7099047438250957e-16,6.783699133594393e-17,-3.3321758908840117e-16,-0.1197874887606702,-0.2166537396697564
28,-1.7176727856276012e-15,-9.207728533486e-16,-9.299982262558554e-16,-8.04480820939689e-16,-2.402786896169169e-16,-9.394666646393423e-17,-4.440892098500626e-16,0.0,0.0,-3.8034159866814483e-16,-4.912602995591657e-17,0.0,-0.1197874887606702,-0.2166537396697564
29,1.3482171034024692e-17,-5.063469397795129e-17,-1.3535785260038572e-16,-8.972020021876554e-16,-3.3939419657851275e-16,2.7720560201273137e-18,0.0,0.0,0.0,-3.543684690123412e-16,-7.66222221352964e-17,-1.1799894668812513e-32,0.0,0.0
30,1.1117857832982046e-15,-6.378212291770865e-16,1.232860719987393e-15,-8.93332489896706e-16,4.660593461866081e-16,-3.3443492612812384e-16,-3.3306690738754696e-16,-6.661338147750939e-16,2.220446049250313e-16,-6.369194640022727e-16,-1.5184948909140188e-16,-1.370066635995292e-16,-0.1084404747710961,0.2117231359587512
31,2.1394104633484802e-16,4.704942571610276e-16,7.322865817699425e-16,-1.5638044279282456e-16,-4.2099840688393126e-16,6.36428846014481e-16,2.220446049250313e-16,0.0,6.661338147750939e-16,-1.9821117139615463e-16,-3.3137522233218093e-16,2.9131589862539244e-16,-0.138404829393384,-0.0948473619501822
32,3.224217228488142e-17,-3.7061913150971254e-16,-1.2230701120045966e-16,-1.3062972467295406e-16,-9.724286065867384e-17,4.733250659710503e-16,0.0,0.0,0.0,-3.5146972600024424e-17,-5.505802709871201e-17,5.007577134728953e-17,-0.1384048293933841,-0.0948473619501823
33,8.10507997358011e-17,7.563495404255868e-18,-2.690927529988323e-16,1.9914838597435608e-17,6.473097063304402e-17,-2.3177403712185527e-16,0.0,0.0,2.220446049250313e-16,-3.9020642346600264e-17,2.3471814894229316e-17,3.5751266570482195e-17,-0.1329840773898969,-0.0626960168765793
34,-6.714841306873343e-17,-8.232072766100951e-17,1.5131350387300875e-16,-1.7339372175920448e-16,-1.5523125935633208e-16,2.6038224510680525e-16,0.0,0.0,4.440892098500626e-16,-1.1727138531379982e-16,-1.4347864255958263e-16,2.649776191140022e-16,0.0,0.0
35,1.3306441663061648e-17,-1.0369060616315275e-17,7.143108158434355e-17,-4.598630048629549e-16,-5.122430337878361e-16,-2.0459776386506381e-16,0.0,0.0,0.0,-2.0450461345266107e-16,-4.429016037999391e-17,-1.2914702456443652e-16,0.0,0.0
36,-2.8758754321333394e-16,1.1921104236808902e-16,4.1876328481581343e-16,2.4626184137379135e-16,3.525316297157899e-16,-5.705448661220194e-17,-1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,1.1497383709931605e-16,8.121417059113019e-17,4.315242983829806e-17,-0.1197874887606702,-0.2166537396697564
37,-3.8299433708810017e-16,6.246353711697588e-17,-2.0296980299639687e-16,-9.833950469699546e-17,-6.363975750709103e-17,-1.1292478586429824e-16,-2.220446049250313e-16,0.0,-1.1102230246251565e-16,-4.1535998952014476e-17,-2.944551522958227e-17,-8.055033150758065e-17,-0.1098694242641771,0.1577768801561724
38,3.1635738345375064e-16,-6.121801035287894e-17,3.720146404825447e-16,7.682517341697813e-17,8.595894547525204e-16,3.047507074327427e-16,-1.1102230246251565e-16,0.0,2.220446049250313e-16,1.6318739297210828e-17,3.24720344523241e-16,2.2742063484411018e-17,-0.1183701773038573,-0.1631468475288087
39,-3.7589358459386263e-16,-1.0865423549759961e-16,3.1547584584367023e-16,-1.8359526007833922e-16,2.1587706801632407e-17,-1.8191507848627163e-16,-2.220446049250313e-16,-1.1102230246251565e-16,0.0,-1.7568113763448554e-16,-1.9579442519884633e-17,-5.839706893052212e-17,0.0,0.0
40,2.253839954299232e-16,-5.3272285327282295e-15,1.7682686682061471e-15,2.94339789034349e-16,8.788008094916608e-16,-3.6056073186734613e-16,-6.661338147750939e-16,-2.4424906541753444e-15,-7.771561172376096e-16,9.963869704484544e-16,-5.642806481529758e-16,1.229547206181121e-15,0.0,0.0
41,-1.3949102054302063e-16,-3.4251626888370697e-15,-1.9735242182093703e-15,2.638110666817352e-16,-3.8266444194444794e-16,2.234964982998447e-15,-3.3306690738754696e-16,-1.3322676295501878e-15,-5.551115123125783e-16,4.862530834242603e-16,-4.076858001461133e-16,7.150485016392457e-16,-0.0605968471875407,0.0362376457898403
42,1.6677042913566603e-16,-1.4971810857665328e-15,-5.258578734841567e-16,-1.019086708244458e-15,-2.6966191896489747e-16,-8.31128001281282e-16,2.220446049250313e-16,-3.3306690738754696e-16,0.0,-5.047124946277575e-16,3.197472276581567e-16,-1.2279033324737223e-16,-0.0554652631442779,0.008228066278552
43,2.4060915316100463e-16,-3.222035038090905e-15,-4.197542312620942e-16,1.642071606554687e-16,9.783910702981901e-16,-4.887992998472765e-16,-2.220446049250313e-16,-1.3322676295501878e-15,0.0,1.9831471657652536e-16,4.188930174378878e-16,4.65059418574708e-17,-0.0632739954653888,0.0108568477663536
44,-2.8284457122312996e-16,1.7299389081249325e-16,-6.10265549192172e-17,3.771090481426697e-16,-2.980239917034144e-17,-1.215606739121959e-16,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,3.320413856360296e-17,7.540586898357123e-17,2.3568616610390014e-16,-0.0527073021999655,0.007299608703577
45,-3.080837653745694e-16,-3.001592124849456e-16,3.193050940545238e-16,-1.7018138020703685e-16,3.123906943488231e-16,-3.2442530818139294e-16,0.0,2.220446049250313e-16,6.661338147750939e-16,-1.106474575927504e-16,6.353065191508043e-18,-3.9828119087059293e-16,-0.0543604634890051,0.0133632337627079
46,-7.822251773640367e-17,-2.1426614904368703e-16,1.414739036537772e-16,9.387250134603957e-17,-3.7347213972278347e-16,-1.9134511820841362e-16,-2.220446049250313e-16,0.0,-6.661338147750939e-16,8.860240296677331e-17,3.3595109370842295e-16,-2.5097029412959593e-16,-0.0597848219386737,0.0332592209499159
