Node,Azi_[RAD],Ele_[RAD]
"[-34.77927367886832, 63.54175952714576, 102.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[13.107008461041914, 77.92260904079203, 102.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[60.99329060095215, 92.3034585544383, 103.0]",-0.2918068361841449,-0.0214463531138161
"[108.87957274086239, 106.68430806808456, 103.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[156.76585488077262, 121.06515758173083, 103.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-19.222924492763923, -7.168918591509112, 114.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[28.663357647146313, 7.211930922137157, 114.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[76.54963978705655, 21.592780435783425, 115.0]",-0.2918068361841449,-0.0214463531138161
"[124.43592192696678, 35.97362994942969, 115.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[172.32220406687702, 50.35447946307596, 115.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-19.93003127395059, -24.846588121173056, 111.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[27.956250865959646, -10.465738607526788, 111.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[75.84253300586988, 3.91511090611948, 112.0]",-0.2918068361841449,-0.0214463531138161
"[123.72881514578012, 18.29596041976575, 112.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[171.61509728569035, 32.67680993341202, 112.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-32.657953335308775, 9.0945373757815, 94.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[15.22832880460146, 23.475386889427767, 94.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[63.114610944511696, 37.856236403074035, 95.0]",-0.2918068361841449,-0.0214463531138161
"[111.00089308442193, 52.237085916720304, 95.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[158.88717522433217, 66.61793543036657, 95.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-29.829526210562108, 27.47931368663211, 100.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[18.056755929348128, 41.86016320027838, 100.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[65.94303806925836, 56.24101271392465, 101.0]",-0.2918068361841449,-0.0214463531138161
"[113.8293202091686, 70.62186222757092, 101.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[161.71560234907884, 85.00271174121718, 101.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-29.122419429375896, 81.92653583799591, 110.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[18.76386271053434, 96.30738535164218, 110.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[66.65014485044458, 110.68823486528845, 111.0]",-0.2918068361841449,-0.0214463531138161
"[114.53642699035481, 125.06908437893472, 111.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[162.42270913026505, 139.449933892581, 111.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-31.24373977293544, 99.6042053676594, 102.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[16.642542366974794, 113.98505488130567, 102.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[64.52882450688503, 128.36590439495194, 103.0]",-0.2918068361841449,-0.0214463531138161
"[112.41510664679527, 142.7467539085982, 103.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[160.3013887867055, 157.12760342224448, 103.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-15.687390586831498, 93.94735111816743, 128.38307185905072]",-0.2918068361841449,-0.0214463531138161
"[32.19889155307874, 108.3282006318137, 128.69153592952534]",-0.2918068361841449,-0.0214463531138161
"[80.08517369298897, 122.70905014545997, 129.0]",-0.2918068361841449,-0.0214463531138161
"[127.97145583289921, 137.08989965910624, 129.30846407047466]",-0.2918068361841449,-0.0214463531138161
"[175.85773797280945, 151.4707491727525, 129.61692814094928]",-0.2918068361841449,-0.0214463531138161
"[-22.758458398697258, 102.43263249240607, 102.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[25.12782374121298, 116.81348200605234, 102.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[73.01410588112321, 131.1943315196986, 103.0]",-0.2918068361841449,-0.0214463531138161
"[120.90038802103345, 145.57518103334488, 103.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[168.7866701609437, 159.95603054699114, 103.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-32.657953335308775, 9.0945373757815, 109.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[15.22832880460146, 23.475386889427767, 109.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[63.114610944511696, 37.856236403074035, 110.0]",-0.2918068361841449,-0.0214463531138161
"[111.00089308442193, 52.237085916720304, 110.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[158.88717522433217, 66.61793543036657, 110.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-29.829526210562108, -5.047598247949111, 114.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[18.056755929348128, 9.333251265697157, 114.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[65.94303806925836, 23.714100779343426, 115.0]",-0.2918068361841449,-0.0214463531138161
"[113.8293202091686, 38.094950292989694, 115.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[161.71560234907884, 52.47579980663596, 115.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-33.36506011649544, -4.340491466762444, 99.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[14.521222023414794, 10.040358046883824, 99.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[62.40750416332503, 24.421207560530092, 100.0]",-0.2918068361841449,-0.0214463531138161
"[110.29378630323527, 38.80205707417636, 100.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[158.1800684431455, 53.18290658782263, 100.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-25.586885523443016, 96.77577824291365, 123.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[22.29939661646722, 111.15662775655991, 123.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[70.18567875637746, 125.53747727020618, 124.0]",-0.2918068361841449,-0.0214463531138161
"[118.07196089628769, 139.91832678385245, 124.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[165.95824303619793, 154.29917629749872, 124.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-39.02191436598741, 96.06867146172698, 112.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[8.864367773922822, 110.44952097537325, 112.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[56.75064991383306, 124.83037048901951, 113.0]",-0.2918068361841449,-0.0214463531138161
"[104.6369320537433, 139.21122000266578, 113.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[152.52321419365353, 153.59206951631205, 113.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-20.637138055137257, 60.713332402399544, 126.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[27.24914408477298, 75.09418191604581, 126.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[75.13542622468321, 89.47503142969208, 127.0]",-0.2918068361841449,-0.0214463531138161
"[123.02170836459345, 103.85588094333835, 127.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[170.9079905045037, 118.23673045698462, 127.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-31.24373977293544, 105.26105961715183, 105.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[16.642542366974794, 119.6419091307981, 105.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[64.52882450688503, 134.02275864444437, 106.0]",-0.2918068361841449,-0.0214463531138161
"[112.41510664679527, 148.40360815809063, 106.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[160.3013887867055, 162.7844576717369, 106.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-24.172671961070137, 79.80521549443637, 129.38307185905072]",-0.2918068361841449,-0.0214463531138161
"[23.7136101788401, 94.18606500808264, 129.69153592952534]",-0.2918068361841449,-0.0214463531138161
"[71.59989231875034, 108.5669145217289, 130.0]",-0.2918068361841449,-0.0214463531138161
"[119.48617445866057, 122.94776403537517, 130.30846407047466]",-0.2918068361841449,-0.0214463531138161
"[167.3724565985708, 137.32861354902144, 130.61692814094928]",-0.2918068361841449,-0.0214463531138161
"[-27.00109908581635, -7.8760253726957785, 99.3830718590507]",-0.2918068361841449,-0.0214463531138161
"[20.885183054093886, 6.50482414095049, 99.69153592952536]",-0.2918068361841449,-0.0214463531138161
"[68.77146519400412, 20.885673654596758, 100.0]",-0.2918068361841449,-0.0214463531138161
"[116.65774733391436, 35.266523168243026, 100.30846407047464]",-0.2918068361841449,-0.0214463531138161
"[164.5440294738246, 49.647372681889294, 100.6169281409493]",-0.2918068361841449,-0.0214463531138161
"[-89.03878739383546, 187.57291473092513, 60.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-39.12503912856401, 190.49632149751974, 60.26725827983422]",-0.0587457382333757,0.0911667320935109
"[10.788709136707439, 193.41972826411438, 60.0]",-0.0587457382333757,0.0911667320935109
"[60.70245740197889, 196.34313503070902, 59.73274172016578]",-0.0587457382333757,0.0911667320935109
"[110.61620566725034, 199.26654179730363, 59.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-94.69564164332789, 170.60235198244877, 51.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-44.78189337805644, 173.52575874904338, 51.26725827983422]",-0.0587457382333757,0.0911667320935109
"[5.131854887215013, 176.44916551563801, 51.0]",-0.0587457382333757,0.0911667320935109
"[55.045603152486464, 179.37257228223265, 50.73274172016578]",-0.0587457382333757,0.0911667320935109
"[104.95935141775792, 182.29597904882726, 50.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-64.29005005230667, 128.88305189244178, 84.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-14.376301787035217, 131.8064586590364, 84.26725827983422]",-0.0587457382333757,0.0911667320935109
"[35.537446478236234, 134.72986542563103, 84.0]",-0.0587457382333757,0.0911667320935109
"[85.45119474350768, 137.65327219222567, 83.73274172016578]",-0.0587457382333757,0.0911667320935109
"[135.36494300877914, 140.57667895882028, 83.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-64.29005005230667, 116.15512983108451, 77.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-14.376301787035217, 119.07853659767913, 77.26725827983422]",-0.0587457382333757,0.0911667320935109
"[35.537446478236234, 122.00194336427376, 77.0]",-0.0587457382333757,0.0911667320935109
"[85.45119474350768, 124.92535013086838, 76.73274172016578]",-0.0587457382333757,0.0911667320935109
"[135.36494300877914, 127.848756897463, 76.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-75.60375855129107, 174.13788588838074, 67.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-25.690010286019614, 177.06129265497535, 67.26725827983422]",-0.0587457382333757,0.0911667320935109
"[24.223737979251837, 179.98469942156999, 67.0]",-0.0587457382333757,0.0911667320935109
"[74.13748624452329, 182.90810618816462, 66.73274172016578]",-0.0587457382333757,0.0911667320935109
"[124.05123450979474, 185.83151295475923, 66.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-81.96771958197016, 128.17594511125557, 65.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-32.05397131669871, 131.09935187785018, 65.26725827983422]",-0.0587457382333757,0.0911667320935109
"[17.859776948572744, 134.02275864444482, 65.0]",-0.0587457382333757,0.0911667320935109
"[67.7735252138442, 136.94616541103946, 64.73274172016578]",-0.0587457382333757,0.0911667320935109
"[117.68727347911565, 139.86957217763407, 64.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-63.58294327112, 133.83279936074754, 82.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-13.66919500584855, 136.75620612734215, 82.26725827983422]",-0.0587457382333757,0.0911667320935109
"[36.2445532594229, 139.6796128939368, 82.0]",-0.0587457382333757,0.0911667320935109
"[86.15830152469435, 142.60301966053143, 81.73274172016578]",-0.0587457382333757,0.0911667320935109
"[136.0720497899658, 145.52642642712604, 81.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-96.10985520570122, 138.07544004786664, 54.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-46.19610694042977, 140.99884681446125, 54.26725827983422]",-0.0587457382333757,0.0911667320935109
"[3.7176413248416793, 143.92225358105588, 54.0]",-0.0587457382333757,0.0911667320935109
"[53.63138959011313, 146.84566034765052, 53.73274172016578]",-0.0587457382333757,0.0911667320935109
"[103.54513785538458, 149.76906711424513, 53.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-59.340302584000455, 102.72010098853966, 74.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-9.426554318729004, 105.64350775513428, 74.26725827983422]",-0.0587457382333757,0.0911667320935109
"[40.48719394654245, 108.5669145217289, 74.0]",-0.0587457382333757,0.0911667320935109
"[90.4009422118139, 111.49032128832353, 73.73274172016578]",-0.0587457382333757,0.0911667320935109
"[140.31469047708535, 114.41372805491815, 73.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-79.13929245722395, 201.71505035465665, 71.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-29.225544191952494, 204.63845712125126, 71.26725827983422]",-0.0587457382333757,0.0911667320935109
"[20.688204073318957, 207.5618638878459, 71.0]",-0.0587457382333757,0.0911667320935109
"[70.60195233859041, 210.48527065444054, 70.73274172016578]",-0.0587457382333757,0.0911667320935109
"[120.51570060386186, 213.40867742103515, 70.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-87.62457383146258, 125.34751798650936, 60.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-37.71082556619113, 128.27092475310397, 60.26725827983422]",-0.0587457382333757,0.0911667320935109
"[12.202922699080318, 131.1943315196986, 60.0]",-0.0587457382333757,0.0911667320935109
"[62.11667096435177, 134.11773828629325, 59.73274172016578]",-0.0587457382333757,0.0911667320935109
"[112.03041922962322, 137.04114505288786, 59.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-65.70426361467909, 201.00794357347, 78.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-15.790515349407642, 203.9313503400646, 78.26725827983422]",-0.0587457382333757,0.0911667320935109
"[34.12323291586381, 206.85475710665924, 78.0]",-0.0587457382333757,0.0911667320935109
"[84.03698118113526, 209.77816387325387, 77.73274172016578]",-0.0587457382333757,0.0911667320935109
"[133.9507294464067, 212.70157063984848, 77.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-62.16872970874667, 60.29369411734691, 80.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-12.254981443475216, 63.21710088394154, 80.26725827983422]",-0.0587457382333757,0.0911667320935109
"[37.658766821796235, 66.14050765053616, 80.0]",-0.0587457382333757,0.0911667320935109
"[87.57251508706769, 69.06391441713079, 79.73274172016578]",-0.0587457382333757,0.0911667320935109
"[137.48626335233914, 71.98732118372541, 79.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-83.38193314434349, 203.12926391702953, 70.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-33.46818487907204, 206.05267068362414, 70.26725827983422]",-0.0587457382333757,0.0911667320935109
"[16.44556338619941, 208.97607745021878, 70.0]",-0.0587457382333757,0.0911667320935109
"[66.35931165147086, 211.89948421681342, 69.73274172016578]",-0.0587457382333757,0.0911667320935109
"[116.27305991674231, 214.82289098340803, 69.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-74.89665177010485, 208.7861181665215, 81.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-24.982903504833402, 211.7095249331161, 81.26725827983422]",-0.0587457382333757,0.0911667320935109
"[24.93084476043805, 214.63293169971075, 81.0]",-0.0587457382333757,0.0911667320935109
"[74.8445930257095, 217.5563384663054, 80.73274172016578]",-0.0587457382333757,0.0911667320935109
"[124.75834129098095, 220.4797452329, 80.46548344033155]",-0.0587457382333757,0.0911667320935109
"[-79.13929245722395, 81.50689755294329, 58.53451655966845]",-0.0587457382333757,0.0911667320935109
"[-29.225544191952494, 84.43030431953791, 58.26725827983422]",-0.0587457382333757,0.0911667320935109
"[20.688204073318957, 87.35371108613253, 58.0]",-0.0587457382333757,0.0911667320935109
