,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1464,4335,2,"[2119.2253748558246, 1809.5418685121108, 66.82376009227221]",-0.006798986823366215,0.02053544463163748
1,1472,18152,7,"[2118.712318201851, 1943.3732921992068, 28.55503525782283]",0.11210281838157082,-0.1931944621343719
2,1493,21375,8,"[2136.5799298245615, 2046.2443976608188, 10.23906432748538]",-0.029024975006671037,0.12646782136298107
3,1507,46245,17,"[2172.389231268245, 1965.0302519191264, 58.10029192345118]",0.08668976058429848,0.028349732572370466
4,1523,25931,10,"[2186.225367320967, 2072.6525779954495, 33.8756314835525]",-0.031209473626695683,0.2356570818207403
5,1549,8334,4,"[2268.675305975522, 1628.2356611471082, 66.58651307895369]",-0.02707303359046868,1e-10
6,1559,6357,3,"[2267.2820512820513, 2072.707566462168, 66.7215667767815]",0.0686883643522032,1e-10
7,1561,86087,32,"[2280.8505813885954, 1763.0534575487588, 33.67284258947344]",0.07996123345161754,0.2647696795629972
8,1581,12046,5,"[2297.6324921135647, 1868.1449443798772, 4.217416569815707]",0.1340587514666107,0.05029613043911922
9,1615,54702,20,"[2366.9297100654453, 1930.2715622829146, 27.987111988592737]",0.09007529158746955,0.07901273780842921
10,1638,17640,7,"[2379.87783446712, 1997.7257369614513, 5.393424036281179]",-0.013101461307566495,0.13065787039904517
11,1642,20431,8,"[2367.673975821056, 1842.5142185893985, 51.87607067691253]",0.043720156579874984,-0.12934288903959543
12,1643,10915,4,"[2434.3738891433804, 1459.7428309665597, 65.68749427393494]",-0.028517405797324452,1e-10
13,1664,16045,6,"[2415.1277656590837, 1892.0394515425367, 62.12209411031474]",0.10466450905674952,-1e-10
14,1667,34319,13,"[2423.443107316647, 1595.6571869809727, 11.651038783181328]",0.12520839183055602,0.06450319924415072
15,1680,53144,20,"[2462.451283305735, 1605.1174732801446, 37.82347960258919]",-0.03613411960513832,0.02957163955617249
16,1689,5691,3,"[2441.492004920049, 2087.2614654717977, 14.740467404674046]",-0.21013062247453382,0.22950953987272096
17,1693,28238,11,"[2463.7586231319497, 2044.7963736808556, 35.417345421063814]",0.005450442227139991,0.051744919790182246
18,1697,3428,2,"[2470.760210035006, 1698.0554259043174, 1.425029171528588]",0.2025026819236133,0.055113512979106466
19,1700,14865,6,"[2472.0429196098216, 1967.2158762193071, 62.267810292633705]",0.18103516146896756,0.0767705904548288
20,1718,61322,23,"[2535.066338345129, 1777.4243338442973, 18.49107987345488]",0.08961949257552505,0.08418546559006929
21,1731,22557,9,"[2541.0794431883673, 1700.1896085472358, 46.10981070177772]",0.09781064547529654,-0.09935121099987554
22,1748,3333,2,"[2529.7368736873686, 2089.866186618662, 65.75127512751276]",-0.42838656174277123,0.08539013520697325
23,1774,45654,17,"[2607.293249222412, 1768.360800806063, 57.44550313225566]",0.1618799517136836,-0.06785482693591378
24,1788,52413,20,"[2624.067082594013, 1911.2648007173793, 17.314692919695496]",0.11247795277518013,-0.0571129878094218
25,1797,78279,29,"[2656.7420636441448, 1490.4066991147051, 21.75313941159187]",0.12225742828172301,0.20885555138306489
26,1838,72449,27,"[2739.6953995224226, 2033.6009468729726, 44.85297243578241]",0.13508009795336673,0.09351789157321005
27,1840,17418,7,"[2702.511826845792, 1923.9058445286487, 59.77086921575382]",0.1315498169752657,0.25014203425206155
28,1844,15666,6,"[2721.680965147453, 2078.7550108515256, 8.72928635261075]",0.04604469351448415,0.18876439347805454
29,1848,47110,18,"[2729.764975589047, 1645.0184249628528, 14.658076841434939]",0.11092031104605245,0.10547423833102058
30,1857,8303,4,"[2712.738407804408, 1554.3786583162712, 42.57509333975671]",0.18140664835063433,-0.09262097972532475
31,1882,27899,11,"[2782.012545252518, 1634.507473386143, 47.8823972185383]",0.28307462177744724,-0.02638761333076834
32,1887,6590,3,"[2777.9789074355085, 1557.4673748103187, 65.85447647951442]",0.24334086211494058,0.035750148115438626
33,1891,9421,4,"[2784.8387644623713, 1749.1197325124722, 6.789300498885469]",0.31725305758130623,0.09502988526815688
