Node,Azi_[RAD],Ele_[RAD]
"[116.96685425113664, 158.4320641611463, 91.36222430506655]",-0.050630774908742,-0.1263558096120797
"[166.90278105619944, 160.94234794194625, 91.68111215253327]",-0.050630774908742,-0.1263558096120797
"[216.83870786126226, 163.45263172274622, 92.0]",-0.050630774908742,-0.1263558096120797
"[266.7746346663251, 165.96291550354618, 92.31888784746673]",-0.050630774908742,-0.1263558096120797
"[316.7105614713879, 168.47319928434615, 92.63777569493345]",-0.050630774908742,-0.1263558096120797
"[113.43132034520376, 129.44068613249772, 83.36222430506655]",-0.050630774908742,-0.1263558096120797
"[163.36724715026656, 131.95096991329768, 83.68111215253327]",-0.050630774908742,-0.1263558096120797
"[213.30317395532938, 134.46125369409765, 84.0]",-0.050630774908742,-0.1263558096120797
"[263.2391007603922, 136.97153747489762, 84.31888784746673]",-0.050630774908742,-0.1263558096120797
"[313.175027565455, 139.48182125569758, 84.63777569493345]",-0.050630774908742,-0.1263558096120797
"[110.60289322045755, 164.79602519182515, 93.36222430506655]",-0.050630774908742,-0.1263558096120797
"[160.53882002552035, 167.30630897262512, 93.68111215253327]",-0.050630774908742,-0.1263558096120797
"[210.47474683058317, 169.81659275342508, 94.0]",-0.050630774908742,-0.1263558096120797
"[260.410673635646, 172.32687653422505, 94.31888784746673]",-0.050630774908742,-0.1263558096120797
"[310.3466004407088, 174.83716031502502, 94.63777569493345]",-0.050630774908742,-0.1263558096120797
"[104.94603897096512, -75.6202804116009, 96.36222430506655]",-0.050630774908742,-0.1263558096120797
"[154.88196577602793, -73.10999663080094, 96.68111215253327]",-0.050630774908742,-0.1263558096120797
"[204.81789258109075, -70.59971285000097, 97.0]",-0.050630774908742,-0.1263558096120797
"[254.75381938615357, -68.089429069201, 97.31888784746673]",-0.050630774908742,-0.1263558096120797
"[304.6897461912164, -65.57914528840104, 97.63777569493345]",-0.050630774908742,-0.1263558096120797
"[116.96685425113664, 60.851328357402615, 91.36222430506655]",-0.050630774908742,-0.1263558096120797
"[166.90278105619944, 63.36161213820259, 91.68111215253327]",-0.050630774908742,-0.1263558096120797
"[216.83870786126226, 65.87189591900255, 92.0]",-0.050630774908742,-0.1263558096120797
"[266.7746346663251, 68.38217969980252, 92.31888784746673]",-0.050630774908742,-0.1263558096120797
"[316.7105614713879, 70.89246348060249, 92.63777569493345]",-0.050630774908742,-0.1263558096120797
"[111.31000000164421, 165.50313197301182, 92.36222430506655]",-0.050630774908742,-0.1263558096120797
"[161.24592680670702, 168.01341575381178, 92.68111215253327]",-0.050630774908742,-0.1263558096120797
"[211.18185361176984, 170.52369953461175, 93.0]",-0.050630774908742,-0.1263558096120797
"[261.11778041683266, 173.03398331541172, 93.31888784746673]",-0.050630774908742,-0.1263558096120797
"[311.0537072218955, 175.54426709621168, 93.63777569493345]",-0.050630774908742,-0.1263558096120797
"[121.9166017194424, -34.608087102781276, 101.36222430506655]",-0.050630774908742,-0.1263558096120797
"[171.8525285245052, -32.0978033219813, 101.68111215253327]",-0.050630774908742,-0.1263558096120797
