Node,Azi_[RAD],Ele_[RAD]
"[111.4514805718602, 459.02326625872297, 90]",0.1105028686351671,0.0054912482519133
"[134.07889756982968, 420.83950007464955, 96]",0.1105028686351671,0.0054912482519133
"[90.2382771362636, 474.57961544482714, 79]",0.1105028686351671,0.0054912482519133
"[153.87788744305317, 256.79072683937056, 87]",0.1105028686351671,0.0054912482519133
"[174.38398409746287, 298.51002692937664, 100]",0.1105028686351671,0.0054912482519133
"[170.14134341034378, 315.4805896778539, 102]",0.1105028686351671,0.0054912482519133
"[186.40479937763416, 279.41814383734004, 105]",0.1105028686351671,0.0054912482519133
"[121.35097550847172, 327.5014049580252, 82]",0.1105028686351671,0.0054912482519133
"[97.30934494812936, 429.3247814488882, 80]",0.1105028686351671,0.0054912482519133
"[140.44285860050854, 349.42171517480824, 96]",0.1105028686351671,0.0054912482519133
"[163.7773823796647, 265.2760082136092, 88]",0.1105028686351671,0.0054912482519133
"[140.44285860050877, 356.4927829866738, 92]",0.1105028686351671,0.0054912482519133
"[119.93676194609884, 494.3786053180504, 102]",0.1105028686351671,0.0054912482519133
"[95.18802460456959, 468.2156544141483, 77]",0.1105028686351671,0.0054912482519133
"[189.94033328356704, 284.3678913056458, 104]",0.1105028686351671,0.0054912482519133
"[186.40479937763416, 266.6902217759823, 102]",0.1105028686351671,0.0054912482519133
"[97.30934494812936, 483.0648968190658, 92]",0.1105028686351671,0.0054912482519133
"[119.22965516491217, 308.4095218659884, 84]",0.1105028686351671,0.0054912482519133
"[93.06670426101005, 502.86388669228904, 91]",0.1105028686351671,0.0054912482519133
"[138.32153825694922, 393.96944238956075, 95]",0.1105028686351671,0.0054912482519133
"[138.321538256949, 327.5014049580252, 92]",0.1105028686351671,0.0054912482519133
"[114.98701447779285, 445.5882374161788, 91]",0.1105028686351671,0.0054912482519133
"[152.46367388068006, 268.1044353383552, 90]",0.1105028686351671,0.0054912482519133
"[81.04588898083875, 499.3283527863564, 84]",0.1105028686351671,0.0054912482519133
"[136.20021791338945, 355.07856942430067, 97]",0.1105028686351671,0.0054912482519133
"[139.7357518193221, 434.9816356983806, 104]",0.1105028686351671,0.0054912482519133
"[133.37179078864324, 386.19126779650855, 96]",0.1105028686351671,0.0054912482519133
"[191.35454684594015, 275.8826099314074, 107]",0.1105028686351671,0.0054912482519133
"[105.79462632236778, 468.92276119533494, 83]",0.1105028686351671,0.0054912482519133
"[152.46367388068006, 265.276008213609, 88]",0.1105028686351671,0.0054912482519133
"[128.42204332033725, 464.6801205082156, 100]",0.1105028686351671,0.0054912482519133
"[175.79819765983598, 257.497833620557, 95]",0.1105028686351671,0.0054912482519133
"[114.27990769660641, 484.4791103814389, 94]",0.1105028686351671,0.0054912482519133
"[113.57280091541975, 476.7009357883869, 97]",0.1105028686351671,0.0054912482519133
"[99.43066529168891, 524.7841969090719, 98]",0.1105028686351671,0.0054912482519133
"[528.6444814719232, 43.24447892103308, 29]",0.1036752236048361,0.0042371468301573
"[535.7155492837887, 111.12672991494173, 21]",0.1036752236048361,0.0042371468301573
"[526.5231611283637, 117.4906909456206, 20]",0.1036752236048361,0.0042371468301573
"[545.6150442204005, 89.91352647934536, 41]",0.1036752236048361,0.0042371468301573
"[496.117569537342, 217.1927470929238, 11]",0.1036752236048361,0.0042371468301573
"[530.765801815483, 110.41962313375507, 31]",0.1036752236048361,0.0042371468301573
"[489.04650172547645, 204.46482503156585, 7]",0.1036752236048361,0.0042371468301573
"[547.0292577827736, 40.416051796286865, 26]",0.1036752236048361,0.0042371468301573
"[499.65310344327486, 157.08867069206713, 6]",0.1036752236048361,0.0042371468301573
"[523.6947340036174, 131.63282656935166, 18]",0.1036752236048361,0.0042371468301573
"[541.3724035332812, 67.28610948137566, 7]",0.1036752236048361,0.0042371468301573
"[537.1297628461618, 75.7713908556143, 5]",0.1036752236048361,0.0042371468301573
"[530.0586950342963, 132.3399333505381, 24]",0.1036752236048361,0.0042371468301573
"[501.06731700564796, 178.30187412766372, 19]",0.1036752236048361,0.0042371468301573
"[527.2302679095501, 119.61201128918037, 19]",0.1036752236048361,0.0042371468301573
"[535.7155492837887, 122.44043841392636, 36]",0.1036752236048361,0.0042371468301573
"[521.5734136600577, 123.85465197629946, 13]",0.1036752236048361,0.0042371468301573
"[496.82467631852865, 186.78715550190213, 7]",0.1036752236048361,0.0042371468301573
"[530.0586950342963, 95.57038072883756, 14]",0.1036752236048361,0.0042371468301573
"[533.5942289402292, 86.37799257341248, 27]",0.1036752236048361,0.0042371468301573
"[521.5734136600577, 104.0556621030762, 28]",0.1036752236048361,0.0042371468301573
"[528.6444814719232, 109.71251635256863, 16]",0.1036752236048361,0.0042371468301573
"[501.7744237868344, 183.2516215959697, 11]",0.1036752236048361,0.0042371468301573
"[521.5734136600579, 128.09729266341878, 31]",0.1036752236048361,0.0042371468301573
"[522.9876272224308, 139.41100116240364, 30]",0.1036752236048361,0.0042371468301573
"[530.765801815483, 134.46125369409765, 17]",0.1036752236048361,0.0042371468301573
"[530.0586950342963, 94.15616716646446, 29]",0.1036752236048361,0.0042371468301573
"[511.67391872344615, 173.35212665935796, 22]",0.1036752236048361,0.0042371468301573
"[539.958189970908, 96.98459429121067, 37]",0.1036752236048361,0.0042371468301573
"[534.3013357214156, 60.215041669510356, 32]",0.1036752236048361,0.0042371468301573
"[485.5109678195438, 195.27243687614077, 6]",0.1036752236048361,0.0042371468301573
"[64.78243301354814, 569.3319241238246, 89]",-0.1965311577129654,0.1682320975432614
"[49.93319060863064, 637.9212818989197, 104]",-0.1965311577129654,0.1682320975432614
"[63.36821945117504, 565.0892834367053, 86]",-0.1965311577129654,0.1682320975432614
"[58.41847198286905, 657.720271772143, 97]",-0.1965311577129654,0.1682320975432614
"[51.34740417100352, 554.4826817189071, 87]",-0.1965311577129654,0.1682320975432614
"[33.6697346413398, 608.9299038702711, 81]",-0.1965311577129654,0.1682320975432614
"[40.033695672018894, 632.2644276494275, 85]",-0.1965311577129654,0.1682320975432614
"[48.518977046257305, 611.0512242138309, 86]",-0.1965311577129654,0.1682320975432614
"[44.98344314032465, 591.9593411217938, 86]",-0.1965311577129654,0.1682320975432614
"[58.41847198286905, 678.9334752077393, 108]",-0.1965311577129654,0.1682320975432614
"[47.811870265070866, 649.942097179091, 98]",-0.1965311577129654,0.1682320975432614
"[56.297151639309504, 613.1725445573907, 98]",-0.1965311577129654,0.1682320975432614
"[47.811870265070866, 584.8882733099285, 83]",-0.1965311577129654,0.1682320975432614
"[44.27633635913821, 643.5781361484121, 89]",-0.1965311577129654,0.1682320975432614
"[54.8829380769364, 621.6578259316291, 104]",-0.1965311577129654,0.1682320975432614
"[52.761617733376625, 619.5365055880693, 86]",-0.1965311577129654,0.1682320975432614
"[54.88293807693617, 673.9837277394336, 91]",-0.1965311577129654,0.1682320975432614
"[51.347404171003745, 565.7963902178917, 90]",-0.1965311577129654,0.1682320975432614
"[-12.99931291697203, 1016.2234098337226, 84]",0.0502220516507157,-0.0717850740394419
"[33.6697346413398, 859.2457044103089, 65]",0.0502220516507157,-0.0717850740394419
"[30.13420073540715, 818.9406178826757, -9]",0.0502220516507157,-0.0717850740394419
"[40.74080245320556, 819.6477246638624, 72]",0.0502220516507157,-0.0717850740394419
"[20.234705798795403, 845.8106755677645, 108]",0.0502220516507157,-0.0717850740394419
"[52.054510952190185, 771.564463543177, 69]",0.0502220516507157,-0.0717850740394419
"[45.69054992151132, 813.2837636331833, 62]",0.0502220516507157,-0.0717850740394419
"[43.56922957795177, 744.6944058580884, 70]",0.0502220516507157,-0.0717850740394419
"[13.163637986930098, 905.2076451874345, 97]",0.0502220516507157,-0.0717850740394419
"[46.39765670269799, 846.5177823489512, -3]",0.0502220516507157,-0.0717850740394419
"[23.770239704728283, 828.133006038101, -21]",0.0502220516507157,-0.0717850740394419
"[33.6697346413398, 840.8609280994588, -11]",0.0502220516507157,-0.0717850740394419
"[30.13420073540715, 906.6218587498079, 62]",0.0502220516507157,-0.0717850740394419
"[30.134200735407376, 809.0411229460642, 89]",0.0502220516507157,-0.0717850740394419
"[18.820492236422297, 777.9284245738563, -22]",0.0502220516507157,-0.0717850740394419
"[52.054510952190185, 764.4933957313117, 4]",0.0502220516507157,-0.0717850740394419
"[22.356026142355176, 907.3289655309945, 59]",0.0502220516507157,-0.0717850740394419
"[48.51897704625753, 766.6147160748715, 54]",0.0502220516507157,-0.0717850740394419
"[71.85350082541345, 777.2213177926697, 27]",0.0502220516507157,-0.0717850740394419
"[38.61948210964579, 772.2715703243637, -17]",0.0502220516507157,-0.0717850740394419
"[35.791054984899574, 847.2248891301379, 79]",0.0502220516507157,-0.0717850740394419
"[50.64029738981708, 763.0791821689386, 70]",0.0502220516507157,-0.0717850740394419
"[31.548414297780255, 765.2005025124981, -13]",0.0502220516507157,-0.0717850740394419
"[41.44790923439177, 768.0289296372443, 65]",0.0502220516507157,-0.0717850740394419
"[37.20526854727268, 841.5680348806454, -9]",0.0502220516507157,-0.0717850740394419
"[6.092570175064566, 956.1193334328664, 45]",0.0502220516507157,-0.0717850740394419
"[13.870744768116538, 821.0619382262357, -31]",0.0502220516507157,-0.0717850740394419
"[-24.31302141595711, 993.5959928357533, 77]",0.0502220516507157,-0.0717850740394419
"[37.91237532845935, 750.3512601075809, 51]",0.0502220516507157,-0.0717850740394419
"[68.3179669194808, 766.6147160748712, 16]",0.0502220516507157,-0.0717850740394419
"[-5.221138323920286, 956.1193334328664, 46]",0.0502220516507157,-0.0717850740394419
"[-12.292206135785818, 967.4330419318508, 84]",0.0502220516507157,-0.0717850740394419
"[31.548414297780255, 814.6979771955566, 53]",0.0502220516507157,-0.0717850740394419
"[60.539792326428596, 751.7654736699537, 8]",0.0502220516507157,-0.0717850740394419
"[46.39765670269776, 833.789860287593, 69]",0.0502220516507157,-0.0717850740394419
"[26.598666829474496, 829.5472196004739, 106]",0.0502220516507157,-0.0717850740394419
"[15.284958330489644, 813.99087041437, 98]",0.0502220516507157,-0.0717850740394419
"[45.69054992151132, 823.1832585697953, -8]",0.0502220516507157,-0.0717850740394419
"[21.648919361168737, 826.0116856945415, 107]",0.0502220516507157,-0.0717850740394419
"[-12.292206135785591, 960.3619741199855, 87]",0.0502220516507157,-0.0717850740394419
"[38.61948210964579, 826.0116856945415, 72]",0.0502220516507157,-0.0717850740394419
"[61.24689910761526, 752.4725804511404, 13]",0.0502220516507157,-0.0717850740394419
"[51.34740417100352, 780.7568516986021, 3]",0.0502220516507157,-0.0717850740394419
"[68.3179669194808, 794.8989873223336, 36]",0.0502220516507157,-0.0717850740394419
"[62.66111266998837, 768.0289296372446, 14]",0.0502220516507157,-0.0717850740394419
"[15.284958330489872, 866.3167722221742, 106]",0.0502220516507157,-0.0717850740394419
"[-0.9784976368007392, 947.6340520586273, 52]",0.0502220516507157,-0.0717850740394419
"[45.69054992151132, 783.5852788233483, 81]",0.0502220516507157,-0.0717850740394419
"[-18.656167166464456, 1033.1939725821999, 78]",0.0502220516507157,-0.0717850740394419
"[30.841307516593815, 780.0497449174154, -21]",0.0502220516507157,-0.0717850740394419
"[21.64891936116851, 840.1538213182721, 46]",0.0502220516507157,-0.0717850740394419
"[35.083948203713135, 856.4172772855627, 45]",0.0502220516507157,-0.0717850740394419
"[71.85350082541345, 778.6355313550425, 25]",0.0502220516507157,-0.0717850740394419
"[66.90375335710769, 741.1588719521556, 37]",0.0502220516507157,-0.0717850740394419
"[28.719987173034042, 913.6929265616732, 70]",0.0502220516507157,-0.0717850740394419
"[11.749424424556992, 930.6634893101505, 51]",0.0502220516507157,-0.0717850740394419
"[44.98344314032465, 811.1624432896238, 58]",0.0502220516507157,-0.0717850740394419
"[46.39765670269799, 774.3928906679234, 59]",0.0502220516507157,-0.0717850740394419
"[36.498161766086014, 849.3462094736974, 72]",0.0502220516507157,-0.0717850740394419
"[42.86212279676511, 734.0878041402902, 61]",0.0502220516507157,-0.0717850740394419
"[66.19664657592125, 720.6527752977456, 37]",0.0502220516507157,-0.0717850740394419
"[6.092570175064793, 927.8350621854042, 92]",0.0502220516507157,-0.0717850740394419
