,ID,Area,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD]
0,1447,6852,3,"[2107.7340922358435, 2844.752481027437, 10.816549912434326]",0.3715658972171633,-0.197972917343588
1,1459,7129,3,"[2107.7653247299763, 3150.9816243512414, 11.866320662084444]",0.44066442924662896,0.11241763460195904
2,1510,36036,14,"[2180.3291985791984, 2856.222555222555, 58.82087357087357]",0.12639211395591882,0.04886753303519737
3,1526,210181,77,"[2237.8135844819467, 3345.3203762471394, 26.84504308191511]",0.307002995618721,0.16809532915736758
4,1558,30201,12,"[2274.2060858911955, 2995.483825038906, 10.24929638091454]",0.19389090197239606,0.09990017190018904
5,1650,157618,58,"[2461.064878376835, 3226.4478485959726, 20.662456064662667]",0.3039096805840575,0.13400206108421744
6,1668,23284,9,"[2458.0291187081257, 2859.4212764129875, 8.150747294279334]",0.13800226247515582,0.09902484044082778
7,1730,27353,10,"[2528.710964062443, 3449.7882864768035, 10.409022776295105]",0.31481948186093417,0.13117278304793992
8,1740,38759,15,"[2535.293144817978, 3474.3298330710286, 43.2134213989009]",0.06105211609688832,0.2878903522471361
9,1799,133567,49,"[2666.24157913257, 3073.056099186176, 17.510350610555]",0.292417200232,0.07817144165951288
10,1825,7497,3,"[2675.7743097238895, 2845.3982926503936, 31.12124849939976]",0.36193393813642016,0.09882906836462113
11,1855,8868,4,"[2733.0974289580513, 3324.14749661705, 2.109043752819125]",0.2910270577898775,1e-10
12,1867,112789,42,"[2757.7988101676583, 3375.7673709315623, 29.636719892897357]",0.26793088245839103,-0.059207321083156225
